idx	deg	nvars	litbits	nmon	coefbits
29418	1	22	19	22	25
29419	2	22	24	23	42
29420	4	54	24	780	75
29421	2	49	24	36	45
29422	2	14	20	19	40
29423	4	25	6	430	13
29424	2	24	14	32	21
29425	4	34	24	778	59
29426	2	26	24	27	44
29427	2	10	27	9	31
29428	2	41	24	29	35
29429	4	29	24	210	59
29430	4	28	296	230	597
29431	2	21	27	27	32
29432	2	7	5	7	8
29433	4	24	24	153	59
29434	8	19	24	2380	112
29435	2	11	16	15	38
29436	4	10	6	66	12
29437	4	50	24	666	58
29438	1	18	19	18	25
29439	2	6	16	8	35
29440	2	6	5	5	8
29441	4	11	22	55	58
29442	2	28	24	29	42
29443	1	5	24	5	24
29444	4	18	18	248	35
29445	2	34	6	43	10
29446	2	24	25	33	31
29447	2	25	24	28	45
29448	4	51	24	703	58
29449	4	4	6	15	12
29450	2	28	16	32	22
29451	2	9	6	9	8
29452	2	15	20	20	38
29453	2	39	24	28	29
29454	2	10	16	8	22
29455	4	2	6	13	11
29456	1	12	6	12	6
29457	2	12	27	8	54
29458	4	10	25	201	39
29459	4	10	6	330	29
29460	4	33	6	850	12
29461	2	17	6	14	6
29462	2	22	6	21	11
29463	4	16	6	228	13
29464	2	21	18	21	24
29465	8	19	24	7315	116
29466	2	30	24	22	31
29467	2	6	6	9	10
29468	4	32	6	811	13
29469	2	34	27	35	54
29470	2	9	16	12	22
29471	2	25	24	25	44
29472	2	7	27	15	33
29473	2	20	16	27	22
29474	2	19	18	20	37
29475	4	21	24	300	78
29476	2	25	6	26	7
29477	2	30	15	33	22
29478	2	33	24	37	30
29479	2	4	15	5	20
29480	2	45	296	35	301
29481	1	20	28	20	34
29482	2	28	24	32	49
29483	2	7	15	10	34
29484	2	25	6	30	12
29485	1	4	5	4	10
29486	2	23	24	24	47
29487	2	40	24	28	34
29488	2	19	27	22	33
29489	2	14	5	17	11
29490	1	4	19	4	24
29491	4	14	6	66	17
29492	1	11	23	11	26
29493	2	21	16	20	21
29494	2	10	17	13	37
29495	2	23	6	22	6
29496	4	22	24	346	57
29497	2	5	19	11	25
29498	2	18	16	17	22
29499	4	9	16	78	42
29500	4	40	23	406	56
29501	1	16	19	16	24
29502	2	18	6	171	14
29503	1	16	19	16	24
29504	1	6	5	6	7
29505	2	7	5	7	9
29506	4	53	24	703	74
29507	2	25	17	34	22
29508	2	20	16	24	22
29509	2	35	24	25	31
29510	2	33	27	37	56
29511	2	4	6	9	6
29512	2	21	24	22	42
29513	2	30	14	36	20
29514	2	32	24	32	46
29515	4	4	5	41	12
29516	2	10	23	6	28
29517	2	31	27	38	33
29518	1	8	23	8	46
29519	2	30	24	34	44
29520	2	20	16	24	22
29521	2	10	27	20	34
29522	4	14	16	171	42
29523	2	17	27	20	33
29524	2	11	6	23	12
29525	4	9	6	146	13
29526	2	9	6	12	11
29527	2	35	24	25	33
29528	8	16	295	1365	1197
29529	2	27	6	35	6
29530	2	7	15	15	21
29531	2	9	6	7	6
29532	2	4	27	8	31
29533	2	20	16	28	22
29534	2	15	6	15	11
29535	2	9	20	12	25
29536	2	34	28	39	58
29537	2	24	6	28	9
29538	2	15	6	21	6
29539	2	7	28	15	34
29540	2	31	24	32	31
29541	2	3	6	7	6
29542	2	7	24	5	28
29543	2	31	20	39	26
29544	2	5	14	10	20
29545	2	43	24	31	41
29546	4	11	6	66	19
29547	2	10	16	14	21
29548	4	28	296	230	602
29549	4	18	6	248	12
29550	2	18	28	24	49
29551	1	28	6	29	6
29552	2	8	20	17	26
29553	2	5	28	9	34
29554	2	14	6	17	10
29555	2	5	5	6	7
29556	2	35	296	28	326
29557	2	30	296	25	314
29558	2	34	28	36	56
29559	2	10	16	13	35
29560	2	10	22	7	41
29561	2	5	16	10	21
29562	2	24	15	33	21
29563	2	44	296	34	315
29564	1	7	24	7	45
29565	2	27	23	31	46
29566	2	20	5	24	10
29567	2	48	24	34	45
29568	8	5	6	681	30
29569	2	9	24	8	48
29570	2	2	6	4	11
29571	2	27	24	28	32
29572	2	10	20	14	25
29573	4	26	6	460	12
29574	2	23	24	16	47
29575	1	10	27	10	34
29576	4	21	24	253	56
29577	4	32	16	701	29
29578	4	25	24	171	58
29579	4	7	16	45	41
29580	2	48	296	38	330
29581	2	10	20	14	25
29582	2	30	24	34	33
29583	2	14	24	17	24
29584	2	19	15	23	21
29585	2	12	6	25	7
29586	2	23	24	23	44
29587	4	20	6	375	14
29588	2	30	23	21	28
29589	4	13	6	152	12
29590	4	36	24	703	49
29591	4	8	24	21	47
29592	2	17	16	21	22
29593	2	44	28	30	57
29594	2	33	6	41	6
29595	4	9	6	77	12
29596	2	23	27	24	56
29597	2	8	20	5	25
29598	2	19	24	21	49
29599	2	19	19	16	25
29600	4	14	24	133	56
29601	2	13	19	26	25
29602	1	19	28	20	34
29603	2	7	13	11	19
29604	1	8	20	8	25
29605	2	11	22	11	22
29606	2	30	6	36	12
29607	2	14	24	14	28
29608	1	8	6	8	6
29609	2	14	28	13	34
29610	4	10	23	28	45
29611	2	26	24	19	30
29612	2	22	18	26	24
29613	2	13	26	14	32
29614	4	23	24	300	58
29615	4	19	6	348	13
29616	2	20	24	19	29
29617	2	21	26	21	55
29618	2	29	24	21	44
29619	2	24	26	30	31
29620	4	21	22	253	35
29621	2	17	6	34	10
29622	2	26	19	35	25
29623	2	46	24	32	32
29624	2	33	24	36	46
29625	2	14	5	11	7
29626	2	10	19	14	25
29627	2	9	20	12	26
29628	2	6	19	12	25
29629	2	15	24	16	44
29630	2	24	20	33	26
29631	2	48	296	38	326
29632	2	16	13	13	19
29633	2	11	292	8	312
29634	2	5	22	15	68
29635	2	2	20	5	25
29636	4	7	28	113	39
29637	2	17	24	17	32
29638	2	30	24	22	45
29639	2	37	296	29	325
29640	1	18	16	18	22
29641	2	48	26	35	54
29642	2	15	16	20	34
29643	4	20	6	295	13
29644	2	15	23	15	28
29645	2	45	24	31	43
29646	2	20	15	28	21
29647	4	19	6	322	13
29648	4	9	6	171	14
29649	4	30	24	231	58
29650	1	30	28	31	35
29651	2	53	24	36	32
29652	4	9	6	45	12
29653	2	19	5	19	6
29654	2	35	23	40	31
29655	4	20	6	295	12
29656	2	10	22	55	53
29657	4	4	6	33	12
29658	2	21	24	15	34
29659	1	4	27	4	33
29660	2	23	23	26	27
29661	1	16	6	16	8
29662	2	14	20	17	26
29663	2	26	24	29	33
29664	2	29	24	33	46
29665	2	24	28	28	56
29666	2	7	23	6	28
29667	2	51	296	40	301
29668	1	20	15	20	21
29669	2	3	26	6	32
29670	2	10	19	20	25
29671	1	10	24	10	31
29672	4	15	24	66	57
29673	4	9	6	21	12
29674	2	14	20	15	25
29675	2	14	296	11	329
29676	2	13	24	9	44
29677	2	24	16	31	37
29678	4	12	6	135	12
29679	4	3	18	19	32
29680	1	18	20	18	26
29681	4	14	6	166	12
29682	4	7	14	55	38
29683	1	25	16	26	22
29684	8	11	16	2974	80
29685	2	5	6	11	7
29686	2	11	24	10	45
29687	2	29	27	34	33
29688	2	7	13	6	19
29689	2	7	24	8	29
29690	1	22	26	22	32
29691	2	39	296	31	300
29692	2	23	24	16	45
29693	2	29	6	35	10
29694	2	5	14	10	19
29695	4	24	6	492	13
29696	1	20	6	20	6
29697	2	40	24	29	29
29698	2	20	19	23	25
29699	2	30	28	38	34
29700	2	18	28	17	57
29701	4	36	24	775	60
29702	2	6	16	8	21
29703	2	20	6	18	6
29704	2	10	6	13	6
29705	2	13	20	15	26
29706	2	7	15	8	20
29707	2	4	28	8	34
29708	1	10	28	10	34
29709	2	34	27	39	55
29710	2	17	24	18	30
29711	2	7	6	14	6
29712	2	6	6	12	7
29713	4	25	6	463	13
29714	2	16	28	16	33
29715	2	31	6	36	6
29716	4	17	15	273	25
29717	8	11	16	2339	83
29718	2	15	15	19	19
29719	4	31	6	808	12
29720	4	30	6	730	13
29721	2	28	24	29	33
29722	2	18	6	17	11
29723	2	13	20	12	25
29724	4	21	16	406	41
29725	2	15	27	11	51
29726	2	31	19	35	25
29727	2	32	6	42	11
29728	2	23	24	26	32
29729	2	21	15	21	21
29730	2	17	27	18	32
29731	2	26	28	35	34
29732	2	17	20	23	26
29733	2	12	24	11	33
29734	2	10	27	20	33
29735	2	9	18	18	24
29736	8	46	24	-1	-1
29737	2	8	27	8	33
29738	2	20	16	20	22
29739	2	31	24	33	27
29740	2	18	6	171	14
29741	2	3	27	6	33
29742	4	5	6	27	12
29743	1	11	5	12	8
29744	4	7	15	36	41
29745	2	22	20	29	41
29746	2	31	24	33	47
29747	2	31	28	36	56
29748	4	33	6	933	13
29749	2	15	294	11	317
29750	2	21	24	23	49
29751	2	15	6	17	11
29752	1	10	6	10	11
29753	2	24	6	29	7
29754	2	28	6	36	6
29755	2	19	25	25	45
29756	2	22	24	25	32
29757	4	7	5	28	12
29758	2	29	28	33	54
29759	2	21	16	27	34
29760	4	14	19	45	46
29761	2	15	14	20	21
29762	2	8	294	6	315
29763	1	17	6	18	6
29764	2	21	24	22	45
29765	2	17	27	18	33
29766	2	33	28	23	57
29767	2	45	24	31	44
29768	4	34	24	778	56
29769	4	7	6	113	13
29770	2	13	24	9	48
29771	2	12	6	16	6
29772	2	14	26	17	32
29773	2	5	27	11	33
29774	1	9	24	9	29
29775	2	34	27	39	55
29776	2	46	24	32	46
29777	2	6	16	13	22
29778	2	12	26	15	31
29779	4	30	296	299	615
29780	4	4	6	41	12
29781	4	11	6	66	17
29782	4	30	24	590	55
29783	4	16	23	205	53
29784	1	14	28	15	33
29785	2	9	6	12	9
29786	4	16	19	231	60
29787	2	26	24	31	44
29788	2	14	295	10	314
29789	4	4	28	33	41
29790	2	46	24	33	47
29791	2	10	23	13	43
29792	4	29	24	556	58
29793	2	18	18	24	39
29794	4	19	6	190	13
29795	2	28	24	29	29
29796	2	10	6	9	6
29797	2	10	5	11	9
29798	2	31	13	34	18
29799	2	44	296	35	300
29800	2	22	24	22	29
29801	4	41	24	435	59
29802	2	4	16	9	22
29803	2	35	24	25	45
29804	2	24	6	28	6
29805	4	3	6	19	12
29806	2	34	24	36	43
29807	2	11	22	9	39
29808	4	13	16	153	57
29809	4	2	6	13	12
29810	1	22	6	22	6
29811	2	13	16	18	21
29812	2	11	296	8	296
29813	2	23	24	16	47
29814	2	4	15	5	22
29815	4	57	24	861	59
29816	2	16	6	136	13
29817	4	14	6	188	13
29818	2	9	16	10	22
29819	2	27	27	30	55
29820	2	16	20	18	25
29821	2	21	24	21	30
29822	4	18	26	136	84
29823	2	50	24	35	43
29824	2	21	24	24	33
29825	2	22	15	30	21
29826	2	27	296	21	329
29827	4	22	23	461	36
29828	2	6	6	7	8
29829	2	48	24	35	29
29830	4	29	6	496	12
29831	2	9	15	11	20
29832	2	23	6	27	7
29833	2	30	296	23	299
29834	2	15	5	12	7
29835	4	23	24	373	58
29836	4	24	16	465	45
29837	2	10	21	7	25
29838	1	20	13	20	19
29839	2	25	24	18	32
29840	1	10	19	10	25
29841	2	16	6	136	13
29842	2	22	6	253	13
29843	2	11	6	14	6
29844	8	29	23	-1	-1
29845	4	28	23	523	55
29846	2	11	16	11	21
29847	2	14	28	17	51
29848	2	9	16	12	21
29849	2	18	14	21	19
29850	2	28	23	32	41
29851	4	12	16	136	39
29852	2	42	296	33	318
29853	2	10	15	20	22
29854	1	7	24	7	50
29855	4	5	6	51	12
29856	8	11	6	2275	27
29857	2	56	24	39	29
29858	2	22	16	28	22
29859	2	30	28	35	54
29860	2	21	6	26	11
29861	1	11	24	11	41
29862	1	20	6	20	8
29863	2	24	6	28	7
29864	8	22	6	12650	28
29865	2	25	24	25	28
29866	8	15	24	3060	104
29867	2	24	24	25	45
29868	2	22	6	21	9
29869	2	4	16	7	22
29870	4	32	28	701	84
29871	2	30	23	34	25
29872	2	45	24	33	44
29873	8	19	6	7315	26
29874	2	22	27	16	57
29875	2	19	296	14	328
29876	2	5	5	6	6
29877	2	13	28	10	34
29878	2	26	6	27	7
29879	4	30	6	560	14
29880	2	8	5	9	10
29881	1	28	6	29	11
29882	2	24	296	19	320
29883	1	10	24	10	28
29884	2	12	6	25	12
29885	1	18	6	18	6
29886	2	18	296	13	329
29887	2	8	26	36	37
29888	2	7	6	14	12
29889	2	8	16	5	20
29890	2	19	20	24	26
29891	2	2	20	5	26
29892	2	5	18	6	38
29893	4	27	6	555	13
29894	2	3	6	7	7
29895	2	21	24	16	43
29896	2	8	19	10	25
29897	2	19	6	210	12
29898	2	32	6	561	15
29899	4	37	24	351	58
29900	2	34	24	39	46
29901	2	54	24	39	45
29902	4	2	5	13	12
29903	2	32	27	37	33
29904	4	10	6	88	13
29905	2	9	6	18	10
29906	4	5	6	61	18
29907	1	14	14	14	20
29908	4	18	24	91	58
29909	4	6	6	85	14
29910	1	24	6	24	11
29911	2	10	16	21	22
29912	2	15	18	30	25
29913	4	23	20	493	33
29914	2	25	28	28	56
29915	2	14	6	120	12
29916	4	18	5	210	13
29917	2	9	15	19	22
29918	2	12	23	8	33
29919	2	32	26	32	55
29920	2	33	24	36	48
29921	4	18	24	78	71
29922	2	27	24	28	47
29923	4	24	24	401	58
29924	2	25	24	18	30
29925	2	27	28	31	34
29926	2	25	296	20	301
29927	2	8	13	16	19
29928	2	11	19	23	25
29929	4	20	24	210	56
29930	2	31	24	34	29
29931	2	22	6	21	10
29932	1	6	24	6	48
29933	2	21	25	27	31
29934	2	3	15	5	20
29935	4	18	6	322	13
29936	2	12	6	25	9
29937	2	19	6	19	9
29938	1	13	20	13	25
29939	4	19	6	190	12
29940	4	11	6	243	13
29941	2	10	27	20	33
29942	2	6	6	13	12
29943	2	19	6	23	11
29944	4	14	18	169	30
29945	2	16	15	136	26
29946	2	10	20	11	25
29947	2	14	6	19	8
29948	4	5	16	28	42
29949	2	6	16	7	21
29950	4	22	296	153	603
29951	2	22	6	30	10
29952	2	19	28	13	53
29953	2	4	16	7	22
29954	4	28	295	230	625
29955	2	26	27	34	33
29956	2	13	6	15	6
29957	4	18	6	248	13
29958	2	34	26	36	54
29959	4	54	28	741	86
29960	1	7	24	7	28
29961	2	17	5	14	8
29962	4	25	24	406	59
29963	2	6	20	12	26
29964	2	22	24	26	45
29965	4	10	22	28	43
29966	8	20	6	16170	25
29967	4	29	6	729	13
29968	2	13	24	91	57
29969	2	23	16	30	36
29970	4	8	16	55	56
29971	2	4	24	8	30
29972	2	15	16	20	37
29973	2	41	28	29	55
29974	2	17	18	23	24
29975	2	3	27	7	33
29976	2	14	6	11	9
29977	4	16	23	66	53
29978	2	16	6	16	6
29979	2	9	17	11	22
29980	4	5	23	70	97
29981	2	33	24	24	34
29982	2	15	16	20	35
29983	2	30	295	23	302
29984	2	7	19	9	24
29985	2	9	15	12	20
29986	2	18	24	19	25
29987	4	26	24	351	59
29988	2	12	20	16	27
29989	2	10	24	7	29
29990	4	4	15	15	27
29991	2	24	24	18	42
29992	2	32	14	38	20
29993	2	6	6	13	6
29994	2	5	5	7	5
29995	2	12	28	16	34
29996	2	9	16	11	35
29997	4	12	6	55	12
29998	4	12	6	1365	26
29999	2	12	6	25	7
30000	2	28	294	21	315
30001	4	14	16	171	42
30002	2	28	24	29	34
30003	2	25	19	30	25
30004	4	48	296	778	618
30005	4	13	6	105	12
30006	1	6	24	6	44
30007	2	31	23	36	28
30008	2	44	296	35	313
30009	2	32	26	39	32
30010	2	13	6	26	7
30011	4	18	6	231	13
30012	2	8	26	6	30
30013	2	14	6	11	11
30014	2	8	27	10	47
30015	2	53	24	38	34
30016	2	3	27	5	32
30017	2	9	6	45	12
30018	2	5	28	10	34
30019	2	12	16	24	22
30020	4	27	24	435	57
30021	2	30	24	22	29
30022	2	16	25	20	31
30023	2	6	6	13	7
30024	2	14	6	18	11
30025	2	34	24	38	39
30026	4	13	296	45	598
30027	2	17	15	18	20
30028	8	3	6	85	25
30029	4	27	24	465	53
30030	2	24	6	33	8
30031	2	14	6	18	12
30032	2	16	12	16	18
30033	2	34	24	37	39
30034	2	24	16	32	25
30035	2	6	19	8	38
30036	2	8	23	7	32
30037	2	6	19	12	25
30038	2	15	19	17	24
30039	2	8	24	9	39
30040	2	32	28	33	56
30041	2	27	24	27	31
30042	1	22	16	22	21
30043	2	23	20	24	25
30044	2	2	4	3	4
30045	2	45	24	33	30
30046	4	17	6	251	13
30047	4	19	296	135	617
30048	2	4	15	9	21
30049	2	35	296	27	328
30050	2	36	24	38	33
30051	4	55	24	780	59
30052	4	15	16	190	42
30053	2	5	5	6	5
30054	2	56	27	40	56
30055	2	18	16	24	20
30056	2	19	24	14	48
30057	2	55	24	39	31
30058	2	19	16	22	22
30059	2	17	26	13	50
30060	2	28	24	27	48
30061	2	8	16	7	20
30062	1	9	5	9	5
30063	2	20	6	23	11
30064	1	25	20	25	25
30065	2	23	6	32	10
30066	4	12	5	66	10
30067	2	6	16	7	24
30068	2	30	24	21	28
30069	2	17	16	22	35
30070	2	37	24	26	44
30071	2	6	20	7	25
30072	2	28	6	32	7
30073	2	5	6	10	11
30074	4	22	27	276	40
30075	2	24	23	24	29
30076	4	18	24	190	61
30077	2	8	26	7	31
30078	1	18	20	18	26
30079	2	32	28	34	57
30080	4	20	27	273	85
30081	4	49	24	630	57
30082	2	8	24	9	44
30083	2	8	16	10	36
30084	2	28	24	32	34
30085	8	28	23	-1	-1
30086	2	48	296	39	325
30087	2	9	26	12	32
30088	2	10	20	21	26
30089	2	23	20	29	25
30090	2	42	296	33	300
30091	2	28	24	20	44
30092	2	20	24	23	30
30093	1	16	15	17	20
30094	2	4	14	5	19
30095	2	24	6	33	7
30096	2	30	24	35	41
30097	2	22	24	23	31
30098	4	8	24	45	51
30099	4	25	24	351	56
30100	2	31	24	35	41
30101	2	7	27	8	32
30102	2	38	24	28	30
30103	2	12	20	24	26
30104	2	11	13	9	18
30105	4	46	24	561	59
30106	4	15	16	210	40
30107	2	19	296	14	306
30108	2	13	24	14	46
30109	4	12	6	134	16
30110	2	12	6	14	11
30111	2	26	23	30	37
30112	2	22	24	23	41
30113	2	2	6	4	9
30114	1	24	16	24	22
30115	2	16	6	21	9
30116	2	36	27	25	56
30117	2	8	16	11	22
30118	4	3	6	21	11
30119	2	17	28	11	56
30120	2	4	6	8	6
30121	4	18	19	153	31
30122	4	33	296	324	599
30123	1	17	6	18	7
30124	2	15	6	21	8
30125	2	12	6	13	11
30126	2	27	23	31	28
30127	2	22	24	23	45
30128	4	15	16	210	43
30129	2	54	26	38	54
30130	2	9	6	19	7
30131	2	32	6	40	11
30132	2	8	16	16	22
30133	2	11	24	12	26
30134	2	12	17	9	22
30135	2	28	20	34	26
30136	2	15	14	20	20
30137	1	20	6	21	11
30138	2	20	24	14	52
30139	4	22	23	349	51
30140	2	25	27	17	55
30141	4	9	6	163	13
30142	2	30	24	35	33
30143	4	19	16	325	40
30144	2	6	6	13	7
30145	2	16	24	12	25
30146	2	11	18	78	30
30147	2	21	24	23	43
30148	2	7	28	9	33
30149	2	45	24	31	42
30150	2	24	28	24	33
30151	2	26	24	27	42
30152	2	15	20	15	25
30153	2	12	24	8	24
30154	2	26	20	34	26
30155	2	2	27	5	32
30156	2	21	24	21	32
30157	2	27	15	33	20
30158	2	29	24	33	41
30159	2	7	6	8	6
30160	4	10	295	28	613
30161	2	12	20	16	26
30162	1	12	6	13	11
30163	2	35	28	25	56
30164	2	15	16	20	37
30165	4	7	6	105	13
30166	2	35	24	41	49
30167	2	33	26	38	53
30168	2	29	24	30	31
30169	4	29	24	523	57
30170	2	24	6	300	13
30171	4	25	6	404	13
30172	2	26	23	19	34
30173	1	17	6	18	6
30174	2	15	16	20	21
30175	2	27	24	31	49
30176	4	6	16	36	41
30177	2	2	6	5	11
30178	2	24	6	33	6
30179	2	10	16	14	23
30180	2	12	28	16	33
30181	2	47	24	34	28
30182	4	8	6	145	13
30183	4	11	6	265	14
30184	2	27	19	35	25
30185	2	22	6	26	11
30186	2	16	24	18	51
30187	2	24	6	33	6
30188	2	8	19	9	25
30189	2	8	5	9	5
30190	2	9	6	12	7
30191	2	5	14	10	20
30192	2	18	6	21	10
30193	2	12	16	25	22
30194	2	11	19	14	25
30195	1	4	15	4	20
30196	4	12	13	104	26
30197	2	19	23	13	32
30198	2	24	16	32	21
30199	2	34	24	24	28
30200	2	43	23	30	43
30201	2	13	19	10	25
30202	2	30	24	34	32
30203	2	33	15	42	21
30204	2	21	20	27	40
30205	4	9	6	77	13
30206	2	24	6	27	6
30207	2	25	295	19	328
30208	1	27	6	28	11
30209	2	34	24	24	44
30210	2	50	28	36	58
30211	1	14	15	15	22
30212	2	9	13	18	19
30213	2	9	18	7	23
30214	2	20	6	231	14
30215	2	12	6	13	8
30216	2	8	6	8	6
30217	1	25	6	26	10
30218	2	13	19	105	31
30219	2	5	6	10	6
30220	2	31	6	36	6
30221	4	14	5	66	12
30222	2	33	24	24	46
30223	4	9	6	163	14
30224	4	33	24	630	56
30225	2	7	6	7	6
30226	1	4	5	4	7
30227	4	4	16	21	40
30228	1	18	12	18	18
30229	2	24	20	33	26
30230	2	32	19	40	25
30231	2	21	24	16	45
30232	4	18	6	153	18
30233	2	12	6	15	11
30234	4	35	24	325	69
30235	4	8	5	36	11
30236	2	31	6	35	7
30237	2	12	28	24	34
30238	2	6	24	15	63
30239	4	9	16	163	31
30240	2	40	296	31	305
30241	2	15	24	16	33
30242	2	8	5	6	5
30243	2	30	24	34	30
30244	1	12	17	13	23
30245	2	3	6	6	8
30246	2	18	24	17	43
30247	4	14	24	105	52
30248	4	3	6	21	14
30249	2	26	19	34	25
30250	2	22	24	24	30
30251	2	7	28	8	33
30252	2	23	6	32	9
30253	2	10	6	20	7
30254	8	10	24	715	109
30255	2	22	24	15	29
30256	2	18	6	22	11
30257	2	35	24	39	40
30258	2	31	23	34	36
30259	2	7	5	9	10
30260	4	4	15	15	30
30261	4	8	28	45	75
30262	2	35	24	45	30
30263	2	24	6	32	8
30264	2	20	16	26	24
30265	2	21	23	21	27
30266	2	35	23	41	33
30267	2	15	20	19	40
30268	2	11	16	14	37
30269	2	23	16	30	35
30270	4	16	6	229	13
30271	2	4	16	8	23
30272	2	7	6	9	11
30273	2	7	15	7	20
30274	2	24	6	28	7
30275	2	4	16	5	21
30276	2	34	24	38	33
30277	4	26	24	378	59
30278	2	10	16	13	21
30279	4	15	5	78	11
30280	2	42	296	33	301
30281	2	21	27	21	55
30282	2	33	24	24	44
30283	1	8	5	9	6
30284	1	8	16	8	21
30285	4	35	23	818	55
30286	4	22	6	325	13
30287	2	10	16	12	22
30288	2	32	6	40	7
30289	2	26	24	25	27
30290	2	26	23	30	31
30291	2	47	24	34	48
30292	2	20	19	20	25
30293	2	10	26	14	31
30294	2	8	6	16	7
30295	2	23	16	30	21
30296	1	11	20	12	25
30297	2	25	24	18	41
30298	2	25	16	33	37
30299	2	10	6	20	7
30300	2	12	6	24	11
30301	4	29	24	494	59
30302	2	5	6	10	6
30303	2	53	24	38	44
30304	4	26	24	460	59
30305	2	21	24	22	28
30306	2	25	16	34	22
30307	2	24	24	23	33
30308	2	7	24	15	30
30309	2	25	19	29	25
30310	8	6	6	210	24
30311	2	54	24	39	44
30312	4	3	5	25	13
30313	4	17	23	78	56
30314	2	32	6	41	9
30315	4	9	6	146	13
30316	1	12	6	12	6
30317	2	28	15	37	21
30318	2	19	24	14	32
30319	2	12	28	15	47
30320	2	6	19	7	25
30321	2	11	16	22	22
30322	4	45	24	528	63
30323	4	22	6	323	12
30324	2	11	5	11	7
30325	2	4	19	8	25
30326	2	13	6	10	9
30327	2	4	20	8	26
30328	2	13	24	8	33
30329	2	13	16	17	35
30330	2	18	28	22	49
30331	2	17	24	18	47
30332	8	21	24	2380	116
30333	8	11	6	11969	29
30334	2	24	17	31	24
30335	2	14	6	120	13
30336	4	28	24	403	57
30337	4	23	24	300	56
30338	2	11	6	15	6
30339	4	5	6	51	12
30340	2	11	24	10	31
30341	2	15	28	16	55
30342	2	12	6	25	12
30343	1	24	6	24	7
30344	4	10	20	201	35
30345	1	8	24	8	29
30346	2	5	6	10	6
30347	1	9	6	10	10
30348	1	29	6	30	6
30349	4	6	6	28	12
30350	2	35	22	42	46
30351	2	33	28	36	57
30352	2	47	296	37	305
30353	2	23	16	31	22
30354	4	3	6	25	13
30355	2	29	16	36	22
30356	2	20	28	17	34
30357	2	29	296	23	313
30358	1	24	19	24	25
30359	4	40	24	406	58
30360	2	13	6	26	7
30361	2	28	18	34	25
30362	1	11	6	12	6
30363	2	12	28	15	34
30364	2	23	6	29	7
30365	4	10	28	88	40
30366	2	12	17	16	23
30367	2	14	16	15	22
30368	1	22	6	22	7
30369	2	19	27	22	33
30370	4	14	5	151	11
30371	1	6	26	6	31
30372	2	8	24	5	48
30373	8	53	24	-1	-1
30374	2	21	17	28	23
30375	1	16	16	16	22
30376	2	3	17	6	22
30377	2	24	23	16	28
30378	2	25	24	18	28
30379	2	32	26	36	50
30380	2	10	5	9	5
30381	4	19	6	741	12
30382	4	9	28	66	65
30383	2	18	296	14	306
30384	4	16	296	78	630
30385	1	19	6	20	10
30386	2	7	16	14	23
30387	2	31	24	35	44
30388	2	28	16	435	28
30389	2	16	18	17	24
30390	2	4	25	8	30
30391	2	34	24	39	45
30392	2	17	28	21	53
30393	2	54	24	38	43
30394	2	23	16	25	22
30395	4	20	6	190	14
30396	2	30	24	22	46
30397	2	25	24	27	41
30398	1	20	15	20	21
30399	2	15	13	18	20
30400	2	14	6	18	9
30401	2	18	6	17	6
30402	4	11	6	77	12
30403	4	9	6	77	12
30404	2	20	28	20	56
30405	4	13	6	105	16
30406	8	26	23	7315	108
30407	2	10	23	7	45
30408	4	24	6	373	12
30409	2	46	24	32	33
30410	4	8	5	36	11
30411	2	18	16	23	37
30412	4	28	6	496	13
30413	2	26	28	30	55
30414	4	13	23	105	74
30415	2	10	27	14	47
30416	2	14	28	13	34
30417	2	34	17	39	23
30418	2	23	14	24	20
30419	2	7	24	28	58
30420	2	18	24	16	44
30421	4	17	5	251	16
30422	2	9	6	18	7
30423	2	4	6	8	6
30424	2	38	24	27	47
30425	2	14	18	17	23
30426	4	23	24	276	58
30427	2	41	296	32	305
30428	2	20	16	27	21
30429	1	22	28	23	34
30430	2	50	24	36	42
30431	2	4	5	5	5
30432	4	14	24	91	59
30433	2	22	6	22	6
30434	2	9	28	19	34
30435	2	21	24	22	34
30436	2	13	27	14	54
30437	2	12	26	16	32
30438	1	16	20	17	25
30439	2	22	28	29	34
30440	2	22	27	23	33
30441	2	15	26	10	54
30442	2	16	24	17	33
30443	2	30	296	23	317
30444	2	20	27	18	55
30445	2	16	27	21	48
30446	4	25	25	463	37
30447	2	8	23	6	32
30448	2	19	20	23	25
30449	4	14	6	91	12
30450	2	15	24	16	46
30451	2	48	296	36	329
30452	2	30	24	34	34
30453	2	15	24	11	47
30454	2	8	6	8	10
30455	2	33	24	35	46
30456	2	19	28	20	56
30457	2	19	6	18	6
30458	4	32	6	890	13
30459	2	5	5	6	5
30460	4	26	6	23751	26
30461	2	16	6	20	11
30462	2	32	6	39	9
30463	2	13	28	17	49
30464	2	29	24	32	46
30465	2	10	19	14	25
30466	2	12	28	25	34
30467	4	17	23	66	56
30468	4	22	28	253	86
30469	2	23	16	31	22
30470	4	20	22	105	47
30471	2	24	24	28	38
30472	1	14	20	14	25
30473	1	10	24	10	45
30474	2	18	24	21	32
30475	2	12	20	11	26
30476	2	30	23	35	29
30477	2	38	24	27	48
30478	8	15	6	3060	27
30479	2	9	27	12	32
30480	1	11	24	11	49
30481	2	19	28	22	33
30482	2	12	28	16	34
30483	1	14	6	14	6
30484	4	20	16	351	55
30485	2	14	15	19	20
30486	2	29	22	39	28
30487	2	43	296	35	315
30488	4	27	28	435	40
30489	4	24	24	401	58
30490	2	19	16	22	22
